Year,Zip Code,Total,BEVs,PHEVs,EV_Share,EV_PHEV_Total,EV_PHEV_Share
2023,92532,20789,672.0,365.0,0.03232478714704892,1037.0,0.049882149213526385
2023,92536,3147,20.0,31.0,0.006355258976803305,51.0,0.016205910390848427
2023,92539,3526,14.0,9.0,0.003970504821327283,23.0,0.0065229722064662505
2023,92543,25343,112.0,96.0,0.0044193662944402795,208.0,0.008207394546817662
2023,92544,35839,226.0,155.0,0.006305979519517843,381.0,0.01063087697759424
2023,92545,31885,217.0,165.0,0.006805708013172338,382.0,0.011980555119962365
2023,92548,5730,27.0,20.0,0.004712041884816754,47.0,0.008202443280977313
2023,92549,3581,31.0,19.0,0.008656799776598716,50.0,0.013962580284836637
2023,92551,23952,168.0,133.0,0.0070140280561122245,301.0,0.012566800267201068
2023,92553,51989,292.0,204.0,0.005616572736540422,496.0,0.009540479716863183
2023,92555,33933,470.0,300.0,0.013850823681961513,770.0,0.022691774968319926
2023,92557,39754,402.0,298.0,0.010112189968305076,700.0,0.017608290989585954
2023,92561,1538,19.0,12.0,0.01235370611183355,31.0,0.020156046814044214
2023,92562,52006,1134.0,574.0,0.02180517632580856,1708.0,0.032842364342575855
2023,92563,54730,1690.0,686.0,0.030878859857482184,2376.0,0.04341311894756075
2023,92567,8839,41.0,37.0,0.00463853377078855,78.0,0.00882452766150017
2023,92570,47689,322.0,191.0,0.006752081192727882,513.0,0.010757197676613055
2023,92571,42833,332.0,173.0,0.007751033081969509,505.0,0.011789975019260851
2023,92582,15948,149.0,103.0,0.009342864309004264,252.0,0.01580135440180587
2023,92583,22177,105.0,65.0,0.0047346349821887545,170.0,0.007665599494972268
2023,92584,46101,1167.0,499.0,0.025313984512266546,1666.0,0.03613804472788009
2023,92585,20907,412.0,188.0,0.01970631845793275,600.0,0.028698522026115655
2023,92586,18144,129.0,124.0,0.007109788359788359,253.0,0.01394400352733686
2023,92587,15555,277.0,191.0,0.017807778849244615,468.0,0.03008678881388621
2023,92590,5943,141.0,65.0,0.023725391216557295,206.0,0.034662628302204276
2023,92591,32226,824.0,388.0,0.025569415999503506,1212.0,0.03760938372742506
2023,92592,61922,1814.0,869.0,0.029294919414747586,2683.0,0.043328703853234715
2023,92595,28936,373.0,236.0,0.012890517003041195,609.0,0.02104644733204313
2023,92596,25829,793.0,317.0,0.030701924193735724,1110.0,0.042974950636881025
2023,92602,22196,2307.0,564.0,0.10393764642277888,2871.0,0.1293476302036403
2023,92603,15262,1591.0,471.0,0.1042458393395361,2062.0,0.1351068012056087
2023,92604,20363,972.0,441.0,0.04773363453322202,1413.0,0.06939056131218387
2023,92606,17668,1008.0,381.0,0.05705229793977813,1389.0,0.07861670817296808
2023,92610,10838,737.0,223.0,0.06800147628713785,960.0,0.08857722827089869
2023,92612,20180,1166.0,470.0,0.05777998017839445,1636.0,0.08107036669970268
2023,92614,23772,1288.0,497.0,0.05418138987043581,1785.0,0.07508833922261485
2023,92617,4994,368.0,196.0,0.0736884261113336,564.0,0.11293552262715258
2023,92618,47646,5575.0,1233.0,0.1170087730344625,6808.0,0.1428871258867481
2023,92620,42495,3805.0,1101.0,0.0895399458759854,4906.0,0.11544887633839275
2023,92624,6680,204.0,92.0,0.03053892215568862,296.0,0.04431137724550898
2023,92625,11002,995.0,277.0,0.09043810216324305,1272.0,0.11561534266497
2023,92626,41168,1261.0,587.0,0.030630586863583366,1848.0,0.044889234356781965
2023,92627,46949,1205.0,617.0,0.02566614837376728,1822.0,0.03880806832946389
2023,92629,23416,1006.0,433.0,0.04296207721216262,1439.0,0.06145370686709942
2023,92630,55644,2261.0,907.0,0.040633311767665874,3168.0,0.05693336208755661
2023,92637,13770,279.0,226.0,0.020261437908496733,505.0,0.036673928830791576
2023,92646,47525,1431.0,742.0,0.030110468174644925,2173.0,0.04572330352446081
2023,92647,46598,1003.0,613.0,0.021524528949740333,1616.0,0.034679599982831884
2023,92648,39175,1734.0,740.0,0.04426292278238673,2474.0,0.06315252074026803
2023,92649,31058,1135.0,576.0,0.03654452958979973,1711.0,0.05509047588383025
2023,92651,22506,1697.0,571.0,0.0754021149915578,2268.0,0.10077312716608905
2023,92653,25611,1158.0,454.0,0.04521494670258873,1612.0,0.06294170473624615
2023,92655,6452,117.0,64.0,0.018133911965282083,181.0,0.02805331680099194
2023,92656,39372,1969.0,774.0,0.050010159504216195,2743.0,0.06966880016255207
2023,92657,9530,1297.0,245.0,0.136096537250787,1542.0,0.16180482686253936
2023,92660,35146,2278.0,752.0,0.06481534171740738,3030.0,0.08621180219655153
2023,92661,2854,136.0,57.0,0.04765241765942537,193.0,0.06762438682550806
2023,92662,2357,116.0,40.0,0.04921510394569368,156.0,0.06618582944420874
2023,92663,17025,925.0,299.0,0.05433186490455213,1224.0,0.0718942731277533
2023,92672,31009,1124.0,531.0,0.036247541036473284,1655.0,0.05337160179302783
2023,92673,25595,1524.0,582.0,0.05954287946864622,2106.0,0.0822816956436804
2023,92675,31986,1136.0,471.0,0.03551553804789596,1607.0,0.05024073031951479
2023,92676,2009,67.0,33.0,0.03334992533598805,100.0,0.049776007964161276
2023,92677,53901,2816.0,1100.0,0.05224392868406894,3916.0,0.07265171332628337
2023,92678,372,9.0,6.0,0.024193548387096774,15.0,0.04032258064516129
2023,92679,27256,1891.0,671.0,0.06937921925447608,2562.0,0.09399765189316114
2023,92683,70777,1659.0,801.0,0.023439818019978242,2460.0,0.03475705384517569
2023,92688,35576,1379.0,596.0,0.03876208680008995,1975.0,0.05551495390150663
2023,92691,40285,1244.0,678.0,0.03087998014149187,1922.0,0.04771006578130818
2023,92692,38864,1726.0,779.0,0.04441128036228901,2505.0,0.06445553725813091
2023,92694,26203,2312.0,726.0,0.08823417165973362,3038.0,0.1159409227950998
2023,92697,291,11.0,6.0,0.037800687285223365,17.0,0.058419243986254296
2023,92701,32955,234.0,142.0,0.007100591715976331,376.0,0.011409497800030345
2023,92703,44351,354.0,185.0,0.007981781696015874,539.0,0.0121530517913914
2023,92704,61190,747.0,368.0,0.012207877104101978,1115.0,0.018221931688184343
2023,92705,40744,1506.0,632.0,0.036962497545650896,2138.0,0.05247398389946986
2023,92706,25250,364.0,233.0,0.014415841584158417,597.0,0.023643564356435644
2023,92707,42640,349.0,197.0,0.008184803001876172,546.0,0.012804878048780487
2023,92708,49061,1943.0,795.0,0.039603758586249774,2738.0,0.05580807566091193
2023,92780,41042,806.0,422.0,0.019638419180351835,1228.0,0.029920569173042248
2023,92782,21655,1675.0,489.0,0.0773493419533595,2164.0,0.09993073193257908
2023,92801,45032,564.0,332.0,0.012524427074080654,896.0,0.019896962160241605
2023,92802,28516,421.0,227.0,0.014763641464441016,648.0,0.022724084724365268
2023,92804,59392,816.0,485.0,0.013739224137931034,1301.0,0.021905307112068964
2023,92805,61353,1051.0,443.0,0.01713037667269734,1494.0,0.024350887487164442
2023,92806,35845,539.0,293.0,0.015036964709164458,832.0,0.023211047565908773
2023,92807,34251,1299.0,622.0,0.03792589997372339,1921.0,0.056085953694782635
2023,92808,16676,981.0,360.0,0.05882705684816503,1341.0,0.08041496761813384
2023,92821,34774,1350.0,579.0,0.038822108471846785,1929.0,0.05547247943866107
2023,92823,4554,378.0,125.0,0.08300395256916997,503.0,0.11045234958278437
2023,92831,24945,631.0,389.0,0.025295650430948086,1020.0,0.040889957907396274
2023,92832,18289,361.0,218.0,0.019738640712996882,579.0,0.03165837388594237
2023,92833,40274,1447.0,615.0,0.035928887123206035,2062.0,0.05119928489844565
2023,92835,20368,1000.0,439.0,0.049096622152395915,1439.0,0.07065003927729772
2023,92840,41336,735.0,333.0,0.01778111089607122,1068.0,0.0258370427714341
2023,92841,27241,541.0,292.0,0.01985977019933189,833.0,0.03057890679490474
2023,92843,34322,569.0,264.0,0.01657828797855603,833.0,0.024270147427306103
2023,92844,17656,389.0,189.0,0.022032170367014048,578.0,0.03273674671499773
2023,92845,13655,281.0,182.0,0.020578542658366897,463.0,0.03390699377517393
2023,92860,23179,275.0,203.0,0.011864187411018594,478.0,0.02062211484533414
2023,92861,5746,357.0,106.0,0.0621301775147929,463.0,0.0805777932474765
2023,92865,19239,461.0,250.0,0.023961744373408183,711.0,0.03695618275378138
2023,92866,10780,192.0,116.0,0.017810760667903526,308.0,0.02857142857142857
2023,92867,37126,1167.0,537.0,0.03143349674082853,1704.0,0.04589775359586274
2023,92868,25480,402.0,218.0,0.01577708006279435,620.0,0.02433281004709576
2023,92869,30270,972.0,438.0,0.032111000991080274,1410.0,0.04658077304261645
2023,92870,40895,1083.0,629.0,0.026482455067856705,1712.0,0.04186330847291845
2023,92879,37749,561.0,318.0,0.014861320829690853,879.0,0.023285385043312404
2023,92880,45138,1986.0,785.0,0.04399840489166556,2771.0,0.061389516593557535
2023,92881,26522,753.0,387.0,0.028391524017796547,1140.0,0.0429831837719629
2023,92882,54020,1157.0,568.0,0.021417993335801556,1725.0,0.03193261754905591
2023,92883,29599,1243.0,507.0,0.04199466198182371,1750.0,0.05912361904118382
2023,92886,43119,2206.0,937.0,0.05116074120457339,3143.0,0.07289130081866463
2023,92887,18298,935.0,373.0,0.05109848070827413,1308.0,0.07148322221007761
2023,93001,27993,525.0,315.0,0.018754688672168042,840.0,0.030007501875468866
2023,93003,43962,744.0,406.0,0.016923706837723488,1150.0,0.02615895546153496
2023,93004,26891,390.0,238.0,0.014502993566620803,628.0,0.023353538358558624
2023,93010,38640,886.0,342.0,0.022929606625258798,1228.0,0.03178053830227743
2023,93012,32242,1074.0,397.0,0.03331058867315923,1471.0,0.04562372061286521
2023,93013,14677,249.0,124.0,0.016965319888260545,373.0,0.02541391292498467
2023,93015,16221,166.0,101.0,0.010233647740583194,267.0,0.016460144257444055
2023,93021,32468,988.0,394.0,0.030429961808549958,1382.0,0.04256498706418627
2023,93022,5983,71.0,48.0,0.0118669563763998,119.0,0.01988968744776868
2023,93023,18732,484.0,267.0,0.025838137945761265,751.0,0.04009182148195601
2023,93030,46533,340.0,184.0,0.0073066425977263445,524.0,0.011260825650613543
2023,93033,61528,363.0,184.0,0.0058997529580028605,547.0,0.008890261344428553
2023,93035,23588,478.0,205.0,0.020264541292182466,683.0,0.028955401051382057
2023,93036,36728,506.0,202.0,0.013776954911783925,708.0,0.019276846003049443
2023,93040,1874,9.0,11.0,0.0048025613660619,20.0,0.010672358591248666
2023,93041,15618,127.0,121.0,0.008131642976053273,248.0,0.015879113843001665
2023,93042,87,0.0,0.0,0.0,0.0,0.0
2023,93043,114,0.0,1.0,0.0,1.0,0.008771929824561403
2023,93060,28123,213.0,126.0,0.007573871919780963,339.0,0.012054190520214772
2023,93063,49024,1120.0,605.0,0.022845953002610966,1725.0,0.03518684725848564
2023,93064,34,0.0,0.0,0.0,0.0,0.0
2023,93065,64996,1764.0,845.0,0.027140131700412334,2609.0,0.040140931749646135
2023,93066,3779,85.0,39.0,0.0224927229425774,124.0,0.032812913469171735
2023,93067,1023,20.0,18.0,0.019550342130987292,38.0,0.03714565004887586
2023,93101,23509,449.0,198.0,0.019099068441873326,647.0,0.02752137479263261
2023,93103,16602,408.0,170.0,0.024575352367184677,578.0,0.03481508252017829
2023,93105,20693,774.0,313.0,0.037403953027593875,1087.0,0.05252984100903687
2023,93106,643,24.0,5.0,0.03732503888024884,29.0,0.04510108864696734
2023,93108,10019,721.0,205.0,0.07196326978740393,926.0,0.09242439365206108
2023,93109,8711,365.0,132.0,0.041901044656181836,497.0,0.057054299161979107
2023,93110,13821,504.0,160.0,0.03646624701541133,664.0,0.048042833369510166
2023,93111,16356,470.0,193.0,0.028735632183908046,663.0,0.04053558327219369
2023,93117,31154,704.0,254.0,0.022597419272003594,958.0,0.030750465429800346
2023,93201,795,0.0,1.0,0.0,1.0,0.0012578616352201257
2023,93202,3115,5.0,7.0,0.0016051364365971107,12.0,0.0038523274478330658
2023,93203,13695,27.0,33.0,0.0019715224534501644,60.0,0.004381161007667032
2023,93204,6564,5.0,20.0,0.0007617306520414382,25.0,0.003808653260207191
2023,93205,1650,0.0,4.0,0.0,4.0,0.0024242424242424242
2023,93206,1958,4.0,1.0,0.0020429009193054137,5.0,0.002553626149131767
2023,93207,243,0.0,0.0,0.0,0.0,0.0
2023,93208,11,0.0,0.0,0.0,0.0,0.0
2023,93210,10538,38.0,51.0,0.003605997342949326,89.0,0.008445625355855002
2023,93212,10560,15.0,26.0,0.0014204545454545455,41.0,0.0038825757575757574
2023,93215,32689,75.0,98.0,0.0022943497812719874,173.0,0.005292300162134052
2023,93218,706,2.0,2.0,0.0028328611898017,4.0,0.0056657223796034
2023,93219,6698,3.0,16.0,0.0004478948939982084,19.0,0.0028366676619886533
2023,93220,262,1.0,0.0,0.003816793893129771,1.0,0.003816793893129771
2023,93221,12637,71.0,56.0,0.005618422093851389,127.0,0.010049853604494738
2023,93222,1704,26.0,14.0,0.015258215962441314,40.0,0.023474178403755867
2023,93223,7976,11.0,11.0,0.0013791374122367102,22.0,0.0027582748244734203
2023,93224,373,1.0,2.0,0.002680965147453083,3.0,0.00804289544235925
2023,93225,4278,45.0,49.0,0.010518934081346423,94.0,0.021972884525479196
2023,93226,254,0.0,1.0,0.0,1.0,0.003937007874015748
2023,93227,718,1.0,0.0,0.001392757660167131,1.0,0.001392757660167131
2023,93230,52634,296.0,233.0,0.0056237413078998365,529.0,0.010050537675266938
2023,93234,4397,3.0,15.0,0.0006822833750284285,18.0,0.0040937002501705705
2023,93235,3370,2.0,6.0,0.0005934718100890207,8.0,0.002373887240356083
2023,93237,9,0.0,0.0,0.0,0.0,0.0
2023,93238,1540,6.0,11.0,0.003896103896103896,17.0,0.01103896103896104
2023,93239,981,2.0,2.0,0.0020387359836901123,4.0,0.004077471967380225
2023,93240,4904,20.0,13.0,0.004078303425774877,33.0,0.006729200652528548
2023,93241,9993,10.0,16.0,0.0010007004903432402,26.0,0.0026018212748924246
2023,93242,2535,4.0,10.0,0.0015779092702169625,14.0,0.005522682445759369
2023,93243,1450,11.0,7.0,0.007586206896551724,18.0,0.012413793103448275
2023,93244,492,1.0,4.0,0.0020325203252032522,5.0,0.01016260162601626
2023,93245,24842,151.0,95.0,0.006078415586506723,246.0,0.009902584332984462
2023,93246,493,1.0,0.0,0.002028397565922921,1.0,0.002028397565922921
2023,93247,13329,40.0,29.0,0.003000975316978018,69.0,0.005176682421787081
2023,93249,1933,1.0,6.0,0.0005173305742369374,7.0,0.0036213140196585617
2023,93250,10506,21.0,23.0,0.0019988577955454027,44.0,0.004188083000190367
2023,93251,391,0.0,0.0,0.0,0.0,0.0
2023,93252,1099,0.0,2.0,0.0,2.0,0.0018198362147406734
2023,93254,609,1.0,2.0,0.0016420361247947454,3.0,0.0049261083743842365
2023,93255,465,2.0,0.0,0.004301075268817204,2.0,0.004301075268817204
2023,93256,4237,4.0,8.0,0.0009440641963653528,12.0,0.0028321925890960587
2023,93257,55910,194.0,152.0,0.0034698622786621357,346.0,0.006188517259881953
2023,93258,1910,1.0,4.0,0.0005235602094240838,5.0,0.002617801047120419
2023,93260,187,0.0,1.0,0.0,1.0,0.0053475935828877
2023,93261,1739,0.0,5.0,0.0,5.0,0.002875215641173088
2023,93262,35,0.0,2.0,0.0,2.0,0.05714285714285714
2023,93263,18231,102.0,58.0,0.005594865887773573,160.0,0.008776260216115408
2023,93265,3851,24.0,30.0,0.006232147494157362,54.0,0.014022331861854065
2023,93266,1257,2.0,3.0,0.0015910898965791568,5.0,0.003977724741447892
2023,93267,4759,6.0,10.0,0.0012607690691321706,16.0,0.0033620508510191216
2023,93268,11982,22.0,24.0,0.0018360874645301285,46.0,0.003839091971290269
2023,93270,4955,7.0,9.0,0.0014127144298688194,16.0,0.003229061553985873
2023,93271,2040,19.0,19.0,0.009313725490196078,38.0,0.018627450980392157
2023,93272,3252,9.0,6.0,0.0027675276752767526,15.0,0.004612546125461255
2023,93274,57907,219.0,163.0,0.003781926191997513,382.0,0.006596784499283334
2023,93276,226,0.0,0.0,0.0,0.0,0.0
2023,93277,37603,243.0,160.0,0.006462250352365502,403.0,0.010717230008244023
2023,93280,16752,47.0,41.0,0.0028056351480420247,88.0,0.0052531041069723014
2023,93283,1712,8.0,6.0,0.004672897196261682,14.0,0.008177570093457943
2023,93285,2205,3.0,8.0,0.0013605442176870747,11.0,0.004988662131519274
2023,93286,7662,16.0,21.0,0.0020882276168102325,37.0,0.004829026363873662
2023,93287,169,1.0,0.0,0.005917159763313609,1.0,0.005917159763313609
2023,93291,46884,477.0,249.0,0.010174046583056054,726.0,0.015485026874840031
2023,93292,34572,188.0,147.0,0.005437926645840564,335.0,0.009689922480620155
2023,93301,13008,68.0,80.0,0.0052275522755227555,148.0,0.011377613776137762
2023,93304,30133,77.0,79.0,0.0025553380015265656,156.0,0.005177048418677198
2023,93305,20440,50.0,48.0,0.002446183953033268,98.0,0.004794520547945206
2023,93306,49688,323.0,203.0,0.0065005635163419735,526.0,0.010586056995652874
2023,93307,60283,107.0,118.0,0.0017749614319128113,225.0,0.0037323955343960985
2023,93308,41946,174.0,130.0,0.004148190530682306,304.0,0.007247413340962189
2023,93309,40279,246.0,139.0,0.006107400878869883,385.0,0.009558330643759775
2023,93311,40882,809.0,323.0,0.01978866004598601,1132.0,0.027689447678684996
2023,93312,44636,437.0,276.0,0.009790303790662246,713.0,0.01597365355318577
2023,93313,47563,393.0,179.0,0.008262725227592877,572.0,0.012026154784180981
2023,93314,30331,424.0,194.0,0.013979097293198378,618.0,0.020375193696218392
2023,93401,26718,851.0,437.0,0.031851186466052846,1288.0,0.04820720113780971
2023,93402,13070,224.0,177.0,0.01713848508033665,401.0,0.030680948737566948
2023,93405,12280,340.0,195.0,0.02768729641693811,535.0,0.04356677524429967
2023,93407,275,1.0,0.0,0.0036363636363636364,1.0,0.0036363636363636364
2023,93408,244,4.0,5.0,0.01639344262295082,9.0,0.036885245901639344
2023,93409,65,0.0,0.0,0.0,0.0,0.0
2023,93410,44,1.0,1.0,0.022727272727272728,2.0,0.045454545454545456
2023,93420,29176,594.0,343.0,0.02035919934192487,937.0,0.032115437345763644
2023,93422,29971,386.0,238.0,0.012879116479263288,624.0,0.020820126121917856
2023,93424,1235,45.0,28.0,0.03643724696356275,73.0,0.05910931174089069
2023,93426,1206,4.0,10.0,0.003316749585406302,14.0,0.011608623548922056
2023,93427,6100,122.0,56.0,0.02,178.0,0.029180327868852458
2023,93428,6277,125.0,89.0,0.019913971642504382,214.0,0.0340927194519675
2023,93429,137,0.0,0.0,0.0,0.0,0.0
2023,93430,2883,60.0,31.0,0.02081165452653486,91.0,0.03156434269857787
2023,93432,1663,15.0,8.0,0.009019843656043296,23.0,0.013830426939266387
2023,93433,10607,106.0,87.0,0.009993400584519656,193.0,0.01819553125294617
2023,93434,6544,26.0,16.0,0.003973105134474328,42.0,0.006418092909535452
2023,93436,41839,284.0,187.0,0.006787925141614283,471.0,0.011257439231339181
2023,93437,1161,36.0,19.0,0.031007751937984496,55.0,0.047372954349698536
2023,93440,1659,20.0,16.0,0.012055455093429777,36.0,0.0216998191681736
2023,93441,1406,29.0,19.0,0.020625889046941678,48.0,0.034139402560455195
2023,93442,10143,158.0,124.0,0.015577245390909987,282.0,0.027802425317953267
2023,93444,21674,397.0,198.0,0.018316877364584296,595.0,0.027452246931807697
2023,93445,5552,36.0,38.0,0.006484149855907781,74.0,0.013328530259365994
2023,93446,42577,417.0,295.0,0.009794020245672547,712.0,0.016722643680860558
2023,93449,7731,276.0,102.0,0.03570042685292976,378.0,0.048894062863795114
2023,93450,590,1.0,1.0,0.001694915254237288,2.0,0.003389830508474576
2023,93451,4370,20.0,21.0,0.004576659038901602,41.0,0.009382151029748284
2023,93452,539,4.0,1.0,0.0074211502782931356,5.0,0.00927643784786642
2023,93453,2824,36.0,15.0,0.012747875354107648,51.0,0.018059490084985835
2023,93454,33062,162.0,95.0,0.004899885064424415,257.0,0.007773274454056016
2023,93455,40281,425.0,236.0,0.010550880067525633,661.0,0.01640972170502222
2023,93458,45100,122.0,91.0,0.00270509977827051,213.0,0.004722838137472284
2023,93460,6506,140.0,52.0,0.02151859821703043,192.0,0.02951122041192745
2023,93461,1333,5.0,3.0,0.0037509377344336083,8.0,0.006001500375093774
2023,93463,7606,190.0,72.0,0.024980278727320535,262.0,0.034446489613463055
2023,93465,10607,180.0,97.0,0.016969925520882435,277.0,0.02611482982935797
2023,93501,3938,15.0,14.0,0.003809040121889284,29.0,0.007364144235652616
2023,93505,8479,45.0,41.0,0.005307229626135158,86.0,0.010142705507724968
2023,93510,8010,104.0,89.0,0.012983770287141073,193.0,0.024094881398252183
2023,93512,248,0.0,0.0,0.0,0.0,0.0
2023,93513,1825,3.0,7.0,0.0016438356164383563,10.0,0.005479452054794521
2023,93514,15164,76.0,49.0,0.005011870218939594,125.0,0.008243207596940121
2023,93516,1412,5.0,7.0,0.0035410764872521247,12.0,0.0084985835694051
2023,93517,1137,6.0,2.0,0.005277044854881266,8.0,0.007036059806508356
2023,93518,933,0.0,6.0,0.0,6.0,0.006430868167202572
2023,93519,50,0.0,0.0,0.0,0.0,0.0
2023,93522,56,0.0,1.0,0.0,1.0,0.017857142857142856
2023,93523,1445,23.0,18.0,0.01591695501730104,41.0,0.02837370242214533
2023,93524,163,1.0,1.0,0.006134969325153374,2.0,0.012269938650306749
2023,93526,1042,8.0,3.0,0.007677543186180422,11.0,0.01055662188099808
2023,93527,2118,2.0,10.0,0.0009442870632672333,12.0,0.0056657223796034
2023,93528,129,0.0,0.0,0.0,0.0,0.0
2023,93529,821,5.0,3.0,0.0060901339829476245,8.0,0.0097442143727162
2023,93530,86,0.0,0.0,0.0,0.0,0.0
2023,93531,588,14.0,3.0,0.023809523809523808,17.0,0.02891156462585034
2023,93532,2293,33.0,32.0,0.01439162668992586,65.0,0.028347143480157
2023,93534,26372,240.0,130.0,0.009100561201274079,370.0,0.014030031851964204
2023,93535,53495,313.0,258.0,0.005851014113468549,571.0,0.0106738947565193
2023,93536,53751,694.0,474.0,0.01291138769511265,1168.0,0.021729828282264517
2023,93541,581,4.0,3.0,0.0068846815834767644,7.0,0.012048192771084338
2023,93543,11876,39.0,32.0,0.003283933984506568,71.0,0.0059784439205119565
2023,93544,935,4.0,11.0,0.0042780748663101605,15.0,0.016042780748663103
2023,93545,2124,12.0,13.0,0.005649717514124294,25.0,0.011770244821092278
2023,93546,9358,69.0,42.0,0.007373370378285959,111.0,0.011861508869416542
2023,93549,407,2.0,0.0,0.004914004914004914,2.0,0.004914004914004914
2023,93550,55487,311.0,218.0,0.005604916466920179,529.0,0.009533764665597346
2023,93551,45423,877.0,467.0,0.019307399335138586,1344.0,0.029588534442903373
2023,93552,32108,258.0,198.0,0.008035380590507039,456.0,0.014202068020431046
2023,93553,1573,15.0,14.0,0.009535918626827717,29.0,0.018436109345200253
2023,93554,71,0.0,1.0,0.0,1.0,0.014084507042253521
2023,93555,25755,165.0,125.0,0.0064065230052417,290.0,0.011259949524364201
2023,93558,43,0.0,0.0,0.0,0.0,0.0
2023,93560,16392,118.0,95.0,0.007198633479746218,213.0,0.012994143484626648
2023,93561,27265,212.0,172.0,0.007775536401980561,384.0,0.01408399046396479
2023,93562,1106,5.0,4.0,0.0045207956600361665,9.0,0.0081374321880651
2023,93563,103,1.0,0.0,0.009708737864077669,1.0,0.009708737864077669
2023,93581,928,5.0,2.0,0.005387931034482759,7.0,0.007543103448275862
2023,93591,5513,20.0,21.0,0.0036277888626881916,41.0,0.007436967168510793
2023,93601,1825,9.0,8.0,0.004931506849315068,17.0,0.009315068493150684
2023,93602,3178,13.0,10.0,0.0040906230333543105,23.0,0.00723725613593455
2023,93603,142,1.0,0.0,0.007042253521126761,1.0,0.007042253521126761
2023,93604,691,7.0,4.0,0.010130246020260492,11.0,0.015918958031837915
2023,93605,195,3.0,5.0,0.015384615384615385,8.0,0.041025641025641026
2023,93606,1097,1.0,1.0,0.0009115770282588879,2.0,0.0018231540565177757
2023,93608,789,0.0,1.0,0.0,1.0,0.0012674271229404308
2023,93609,4930,22.0,18.0,0.004462474645030426,40.0,0.008113590263691683
2023,93610,13939,73.0,60.0,0.005237104526867063,133.0,0.009541574001004376
2023,93611,38200,533.0,275.0,0.013952879581151833,808.0,0.021151832460732985
2023,93612,24516,138.0,107.0,0.005628976994615761,245.0,0.009993473649861315
2023,93614,10402,72.0,76.0,0.006921745818111902,148.0,0.014228033070563353
2023,93615,3870,4.0,2.0,0.0010335917312661498,6.0,0.0015503875968992248
2023,93616,1988,11.0,4.0,0.005533199195171026,15.0,0.007545271629778672
2023,93618,23358,62.0,61.0,0.0026543368439078687,123.0,0.005265861803236578
2023,93619,40506,1195.0,462.0,0.029501802202142893,1657.0,0.040907519873598974
2023,93620,8409,25.0,21.0,0.0029730051135687953,46.0,0.005470329408966583
2023,93621,444,4.0,0.0,0.009009009009009009,4.0,0.009009009009009009
2023,93622,8544,28.0,22.0,0.0032771535580524347,50.0,0.005852059925093633
2023,93623,200,0.0,1.0,0.0,1.0,0.005
2023,93624,716,0.0,1.0,0.0,1.0,0.0013966480446927375
2023,93625,7585,82.0,36.0,0.010810810810810811,118.0,0.015557020435069216
2023,93626,2167,64.0,19.0,0.029533917858790955,83.0,0.03830179972311952
2023,93627,180,0.0,0.0,0.0,0.0,0.0
2023,93628,163,0.0,1.0,0.0,1.0,0.006134969325153374
2023,93630,16584,60.0,47.0,0.00361794500723589,107.0,0.00645200192957067
2023,93631,14474,93.0,70.0,0.0064253143567776705,163.0,0.011261572474782369
2023,93633,39,0.0,0.0,0.0,0.0,0.0
2023,93634,35,0.0,0.0,0.0,0.0,0.0
2023,93635,39482,253.0,203.0,0.0064079833848335955,456.0,0.011549566891241578
2023,93636,15178,255.0,107.0,0.016800632494399788,362.0,0.023850309658716564
2023,93637,32027,161.0,116.0,0.005027008461610516,277.0,0.008648952446373372
2023,93638,35724,80.0,92.0,0.002239390885679095,172.0,0.004814690404210055
2023,93640,10145,8.0,22.0,0.0007885657959586003,30.0,0.002957121734844751
2023,93641,322,1.0,1.0,0.003105590062111801,2.0,0.006211180124223602
2023,93643,2931,16.0,13.0,0.005458887751620608,29.0,0.00989423404981235
2023,93644,8118,43.0,26.0,0.0052968711505296875,69.0,0.008499630450849963
2023,93645,426,1.0,3.0,0.002347417840375587,4.0,0.009389671361502348
2023,93646,7478,11.0,4.0,0.001470981545867879,15.0,0.0020058839261834715
2023,93647,8283,9.0,21.0,0.0010865628395508873,30.0,0.003621876131836291
2023,93648,10902,23.0,17.0,0.002109704641350211,40.0,0.00366905155017428
2023,93650,2880,15.0,16.0,0.005208333333333333,31.0,0.010763888888888889
2023,93651,1767,11.0,12.0,0.00622524052065648,23.0,0.013016411997736276
2023,93652,436,0.0,1.0,0.0,1.0,0.0022935779816513763
2023,93653,1016,8.0,8.0,0.007874015748031496,16.0,0.015748031496062992
2023,93654,23593,94.0,92.0,0.003984232611367778,186.0,0.00788369431611071
2023,93656,5365,7.0,10.0,0.00130475302889096,17.0,0.003168685927306617
2023,93657,29982,165.0,109.0,0.005503301981188713,274.0,0.009138816623307318
2023,93660,3157,4.0,13.0,0.0012670256572695597,17.0,0.005384859043395629
2023,93662,24305,80.0,63.0,0.0032915038058012754,143.0,0.00588356305286978
2023,93664,627,6.0,0.0,0.009569377990430622,6.0,0.009569377990430622
2023,93665,487,0.0,0.0,0.0,0.0,0.0
2023,93666,546,1.0,2.0,0.0018315018315018315,3.0,0.005494505494505495
2023,93667,2109,6.0,4.0,0.002844950213371266,10.0,0.00474158368895211
2023,93668,975,2.0,2.0,0.0020512820512820513,4.0,0.0041025641025641026
2023,93669,229,0.0,0.0,0.0,0.0,0.0
2023,93670,113,0.0,0.0,0.0,0.0,0.0
2023,93673,682,1.0,1.0,0.001466275659824047,2.0,0.002932551319648094
